Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 93 | 86 | 71 | 88 | 100 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 50 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 15 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 97 | 93 | 86 | 71 | 88 | 100 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 74 | 57 | 50 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 46 | 53 | 47 | 15 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 97 | 93 | 86 | 71 | 88 | 100 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 74 | 57 | 50 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 46 | 53 | 47 | 15 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 66 | 98 | 97 | 93 | 86 | 71 | 88 | 100 | 95 | 90 | 79 | 34 | 80 | 87 | 56 | 38 | 78 | 96 | 74 | 57 | 50 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 46 | 53 | 47 | 15 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 87 | 66 | 98 | 97 | 93 | 86 | 71 | 88 | 100 | 95 | 90 | 79 | 34 | 80 | 81 | 56 | 38 | 78 | 96 | 74 | 57 | 50 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 72 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 46 | 53 | 47 | 15 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 79 | 87 | 66 | 98 | 97 | 93 | 86 | 71 | 88 | 100 | 95 | 90 | 75 | 34 | 80 | 81 | 56 | 38 | 78 | 96 | 74 | 57 | 50 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 72 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 46 | 53 | 47 | 15 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 95 | 79 | 87 | 66 | 98 | 97 | 93 | 86 | 71 | 88 | 100 | 91 | 90 | 75 | 34 | 80 | 81 | 56 | 38 | 78 | 96 | 74 | 57 | 50 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 72 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 46 | 53 | 47 | 15 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 100 | 95 | 79 | 87 | 66 | 98 | 97 | 93 | 86 | 71 | 88 | 99 | 91 | 90 | 75 | 34 | 80 | 81 | 56 | 38 | 78 | 96 | 74 | 57 | 50 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 72 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 46 | 53 | 47 | 15 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 86 | 100 | 95 | 79 | 87 | 66 | 98 | 97 | 93 | 84 | 71 | 88 | 99 | 91 | 90 | 75 | 34 | 80 | 81 | 56 | 38 | 78 | 96 | 74 | 57 | 50 | 58 | 65 | 41 | 55 | 32 | 85 | 73 | 94 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 72 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 46 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 97 | 86 | 100 | 95 | 79 | 87 | 66 | 98 | 74 | 93 | 84 | 71 | 88 | 99 | 91 | 90 | 75 | 34 | 80 | 81 | 56 | 38 | 78 | 96 | 46 | 57 | 50 | 58 | 65 | 41 | 55 | 32 | 85 | 73 | 94 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 72 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 98 | 97 | 86 | 100 | 95 | 79 | 87 | 66 | 96 | 74 | 93 | 84 | 71 | 88 | 99 | 91 | 90 | 75 | 34 | 80 | 81 | 56 | 38 | 78 | 83 | 46 | 57 | 50 | 58 | 65 | 41 | 55 | 32 | 85 | 73 | 94 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 72 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 1 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 87 | 98 | 97 | 86 | 100 | 95 | 79 | 81 | 66 | 96 | 74 | 93 | 84 | 71 | 88 | 99 | 91 | 90 | 75 | 34 | 80 | 72 | 56 | 38 | 78 | 83 | 46 | 57 | 50 | 58 | 65 | 41 | 55 | 32 | 85 | 73 | 94 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 60 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 1 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 68 | 36 | 100 | 87 | 98 | 97 | 86 | 99 | 95 | 79 | 81 | 66 | 96 | 74 | 93 | 84 | 71 | 88 | 94 | 91 | 90 | 75 | 34 | 80 | 72 | 56 | 38 | 78 | 83 | 46 | 57 | 50 | 58 | 65 | 41 | 55 | 32 | 85 | 73 | 82 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 60 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 1 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 33 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 68 | 97 | 100 | 87 | 98 | 93 | 86 | 99 | 95 | 79 | 81 | 66 | 96 | 74 | 58 | 84 | 71 | 88 | 94 | 91 | 90 | 75 | 34 | 80 | 72 | 56 | 38 | 78 | 83 | 46 | 57 | 50 | 36 | 65 | 41 | 55 | 32 | 85 | 73 | 82 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 60 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 1 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 33 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 92 | 98 | 97 | 100 | 87 | 96 | 93 | 86 | 99 | 95 | 79 | 81 | 66 | 83 | 74 | 58 | 84 | 71 | 88 | 94 | 91 | 90 | 75 | 34 | 80 | 72 | 56 | 38 | 78 | 68 | 46 | 57 | 50 | 36 | 65 | 41 | 55 | 32 | 85 | 73 | 82 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 60 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 1 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 33 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 89 | 100 | 98 | 97 | 99 | 87 | 96 | 93 | 86 | 94 | 95 | 79 | 81 | 66 | 83 | 74 | 58 | 84 | 71 | 88 | 92 | 91 | 90 | 75 | 34 | 80 | 72 | 56 | 38 | 78 | 68 | 46 | 57 | 50 | 36 | 65 | 41 | 55 | 32 | 85 | 73 | 82 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 60 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 1 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 33 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Estado Atual: 100 | 99 | 98 | 97 | 95 | 87 | 96 | 93 | 86 | 94 | 91 | 79 | 81 | 66 | 83 | 74 | 58 | 84 | 71 | 88 | 92 | 89 | 90 | 75 | 34 | 80 | 72 | 56 | 38 | 78 | 68 | 46 | 57 | 50 | 36 | 65 | 41 | 55 | 32 | 85 | 73 | 82 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 60 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 1 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 33 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
Resultado Final: 100 | 99 | 98 | 97 | 95 | 87 | 96 | 93 | 86 | 94 | 91 | 79 | 81 | 66 | 83 | 74 | 58 | 84 | 71 | 88 | 92 | 89 | 90 | 75 | 34 | 80 | 72 | 56 | 38 | 78 | 68 | 46 | 57 | 50 | 36 | 65 | 41 | 55 | 32 | 85 | 73 | 82 | 49 | 77 | 61 | 64 | 59 | 67 | 52 | 27 | 4 | 17 | 51 | 60 | 62 | 39 | 2 | 13 | 24 | 42 | 20 | 1 | 28 | 16 | 8 | 53 | 47 | 15 | 37 | 7 | 25 | 22 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 33 | 48 | 9 | 23 | 26 | 31 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 11 | 6
