10000 10000
3780 4751 997
5725 8677 930
2082 6118 12
5718 8107 284
5661 6328 155
4396 7600 975
4979 7127 724
6222 7005 200
3693 4749 919
4211 7800 938
6116 8945 901
3472 3754 572
3334 7176 527
3041 3593 423
6604 8345 405
4373 8270 617
5820 6593 423
6089 8184 347
3819 4351 141
5432 9276 838
5992 9338 539
4865 6347 452
4085 5006 719
5235 6932 549
4100 8014 498
4896 5143 893
6550 7950 556
5179 5713 596
2531 3215 601
3786 7485 812
6607 9137 247
5718 5908 550
5081 5654 353
5015 7200 668
4476 6214 130
3710 7722 893
5349 7817 285
5307 6741 379
5336 9591 376
5064 6282 544
1931 5750 470
5284 9790 110
5879 6887 684
3925 4631 717
2042 7083 983
3706 8951 535
2868 4394 397
6273 7856 934
3234 4795 198
2143 9553 329
6651 8749 163
2323 9520 592
2242 3849 65
6413 8259 302
1937 4491 203
2479 6807 616
2503 2624 81
5419 7262 859
5971 8811 192
4901 5831 384
5559 7359 896
6408 7772 677
5430 8217 276
4562 7548 398
4729 7038 414
3612 3683 100
4478 6099 53
5878 6504 205
4026 6667 638
2459 4033 376
3090 7313 314
2401 9063 274
3875 5775 12
4291 4835 917
2124 9106 55
4907 6167 706
2243 2632 108
5195 9144 657
4579 8872 287
6821 7926 546
3606 9401 468
4774 8479 862
5838 8199 671
4929 6911 961
3944 6791 32
2061 2186 790
2238 6400 147
4219 6887 887
5251 8445 220
5840 9664 985
4066 7626 270
5019 5968 617
3286 7059 702
3826 6506 154
5730 6410 369
1901 2224 112
4127 5612 835
6411 8810 590
6450 9324 580
5497 6254 795
2831 7225 962
6062 7288 748
2112 6313 720
3023 6415 947
2604 2695 345
6146 8225 967
4422 7445 520
5136 9223 463
4349 4873 453
3448 4369 423
5118 6448 975
4773 9568 576
3049 9867 735
5293 6226 826
4591 6533 458
3041 4117 14
2212 6758 282
3846 5115 762
6666 8324 692
4076 4236 940
5064 6666 841
3199 4705 370
5295 9848 789
5490 7236 505
4404 5677 23
4969 6169 358
4526 9745 678
4402 7655 817
4149 8965 13
4710 5839 549
3372 8664 866
5159 7784 630
2921 3857 236
4609 5958 107
6384 9842 191
2632 3808 182
6689 9465 48
4760 5086 660
6464 9435 481
2929 8267 314
3438 4788 581
3534 4554 961
5175 6001 677
3184 4865 166
5982 7992 254
3989 5517 46
2017 6206 260
6755 8416 825
6521 8017 855
6104 6951 392
4052 6988 377
3547 3581 649
2260 7211 929
4953 9395 359
3882 9347 794
4269 7745 256
4198 8449 103
6308 6535 68
5818 8893 262
4988 9964 403
6637 7076 391
3600 4915 90
5495 5826 129
3350 7252 96
6234 9757 801
2282 6350 434
4936 9449 825
3987 7680 76
2297 6165 144
4432 8068 213
2773 9505 243
3858 5788 815
5670 9880 593
6483 8888 902
6224 8802 611
6675 9574 972
4919 9048 31
2418 8532 399
5372 8772 902
4745 6873 96
3380 4315 374
3417 7311 112
5548 6415 13
2416 9559 302
4764 6407 41
4560 8431 23
4157 9752 855
2187 8006 289
4393 7460 94
6026 9882 533
3803 4311 360
5144 5526 317
5375 6575 789
5772 6941 961
4114 9966 575
3357 5014 785
6562 9150 376
6738 7829 172
5944 7699 601
5900 9124 453
4110 4558 646
6415 8316 420
2445 2809 239
4587 8787 398
5092 5487 151
6899 7534 108
6097 6596 888
4318 9530 225
3393 5783 517
4460 7785 666
2620 9015 471
5665 8825 954
2774 4156 929
4847 6262 408
5060 8824 693
2586 5775 824
5038 5668 174
3274 5793 950
5238 6979 440
4726 7609 441
4461 7429 487
4001 6372 288
6538 7012 513
5495 8449 598
6041 9764 560
3985 7433 973
4782 9961 270
5335 7655 881
3126 6354 627
2142 9694 108
4026 4262 479
5927 6953 387
3651 4962 898
6328 7348 954
4285 7692 305
5650 7427 101
3059 6270 800
2939 7189 937
6696 7192 441
3050 9112 828
3547 5135 116
2484 7403 774
6260 6747 109
4322 7526 751
2249 6966 757
6773 8030 819
6208 7961 112
3616 7269 809
5293 8858 211
2203 5512 757
5739 5956 592
3382 4904 201
4855 5056 519
4715 6562 115
6471 7395 882
6885 8613 84
6604 8890 44
4774 6500 681
6096 7174 874
4002 8272 954
2700 6160 676
5578 9103 518
5219 7868 571
5986 6221 28
5860 7845 249
4837 7348 836
6571 7267 945
3475 5131 22
6490 8712 356
6666 7491 387
3701 5441 944
3196 9191 140
4282 4608 102
2568 4533 290
6724 9496 101
6995 7639 997
4500 8362 444
2087 8149 258
4070 7942 894
3733 9899 564
2621 5277 728
4462 7780 329
6978 8288 863
4364 6045 553
4320 9128 864
2655 3265 327
4238 6595 729
5009 8715 112
2724 8386 806
6460 7618 738
4551 9213 159
5381 6412 446
4801 6221 118
3713 8331 745
6079 9617 354
5733 7443 898
5488 9739 211
2592 9342 887
2139 8623 649
4943 9454 502
6992 7799 831
3605 6213 931
2298 9350 943
6671 8568 319
4554 6219 996
4694 8090 780
4345 9867 314
5026 7098 394
5436 9056 629
3957 6980 560
3635 8871 456
5050 9985 43
6976 9275 650
5699 7086 491
3539 9974 471
4124 5319 101
4415 6126 60
2954 8144 427
2704 7214 666
4340 8161 230
4977 8642 560
2114 4180 463
5434 9919 88
4036 4519 905
3228 8043 953
6090 7385 291
6299 8957 168
5936 6558 793
3237 9918 406
6932 8598 654
2606 2880 686
5192 5993 389
6233 8058 341
3668 6168 836
5752 6211 192
4031 7250 405
3428 4895 253
5277 6324 401
6186 7011 243
5872 5989 111
4872 7426 211
3804 3840 704
2944 4632 278
4899 6053 936
3293 3704 223
4591 6770 554
5841 8364 85
7086 7603 172
6498 9842 945
6055 6649 68
4368 7951 770
4335 5677 964
2339 9882 759
6731 9956 947
4464 9786 784
4385 5941 870
5497 8758 849
5661 5894 238
2781 7826 535
3949 8222 145
3064 6584 720
4289 6010 946
5725 8769 563
2863 8521 265
3631 4591 534
6686 8519 914
2611 3304 809
6793 7658 471
4708 8355 652
3146 4768 596
5880 7403 763
5681 9493 717
4251 6578 809
5137 9816 315
4780 4954 876
7074 7300 712
6798 8243 378
6744 7473 309
5538 6596 677
3922 6033 426
2192 9899 975
3958 7715 445
5091 6754 448
3521 4482 446
2513 6396 384
7122 8435 397
3263 5033 4
4318 8856 755
2884 4806 889
5569 9216 292
3257 9321 108
6892 9275 56
2289 3403 785
4403 8739 154
6677 9336 482
4266 4934 598
6729 7291 120
3608 9183 856
6864 8303 627
6780 7680 733
5724 6579 473
6093 8480 961
2788 5124 211
4280 5031 733
3571 6411 843
6955 9726 768
7074 9962 218
4941 5851 276
3812 7342 896
4789 8736 460
4654 7335 743
4811 9648 721
3428 4776 189
7100 9880 595
3556 6385 736
5870 9062 643
6312 9253 768
3704 8481 411
5216 8031 30
2934 4389 866
3927 6402 505
7003 7042 760
6904 7397 38
3765 6466 772
4836 9143 466
2343 3493 953
5693 8333 480
5810 6473 869
6849 8483 623
5810 9208 721
6371 6452 543
4391 7328 616
6506 9673 197
3340 6200 200
4715 9822 357
5683 8923 864
2387 4786 838
6084 7379 498
4549 9227 471
5777 8765 651
6034 7977 851
4156 7889 516
5486 8479 662
3576 7367 534
4704 8902 22
6602 8171 564
4318 5520 450
6986 7007 153
6133 6412 730
2500 3994 563
6841 8337 869
4551 7999 152
3155 5954 525
3726 9977 24
6493 6981 772
5459 5908 883
3486 4977 13
6375 7212 937
4102 6906 579
2679 3017 210
7077 9809 901
3774 9082 844
4025 4449 708
5791 9389 987
5219 9170 582
2532 5780 851
4866 7000 9
5115 8728 244
5813 8675 703
5664 5973 912
3243 6372 464
3737 3751 619
4098 8828 186
3963 7673 532
3352 5536 838
6116 8833 477
3004 7321 716
6126 8018 301
3908 4176 735
2979 9877 99
4981 6392 604
3191 3418 822
6302 7156 551
2960 9500 21
6974 9337 253
5325 8052 20
6258 8766 260
2394 2400 930
6537 8232 21
6924 8050 761
5366 8641 711
6718 7917 122
5238 8435 839
5024 8215 920
3700 7710 999
6555 9118 363
6599 8314 509
6472 9107 797
4061 9124 472
2949 6817 939
2924 9727 757
4997 8979 743
5673 9029 513
4523 4973 310
6923 7990 609
6695 9576 304
2719 5924 870
7115 9056 672
5123 6187 362
5707 8758 377
3664 6272 112
6734 6927 522
4513 8470 781
3766 3833 791
5209 7508 220
3571 5593 25
3284 4795 224
3358 7414 78
3941 4349 868
5672 6335 613
6874 9070 75
3366 9931 316
4614 5040 160
3605 5011 95
3108 9612 742
7272 8380 101
5397 6629 182
3177 8048 196
3475 8392 940
5796 8843 533
5830 9091 969
4240 5878 300
3761 3779 621
4155 7198 796
6330 8759 135
2648 2919 597
2537 9466 487
2802 7364 25
3290 6405 883
6856 8835 422
4641 9809 370
3039 6529 190
2863 3001 51
5002 6435 439
7300 8392 143
5397 8099 383
4235 9977 239
6173 7537 230
3645 5301 787
3311 7291 479
4917 8044 216
5758 7065 776
4216 4429 826
5325 8017 174
5406 5443 265
5283 8019 193
6294 6309 410
4254 7415 746
3699 7610 748
7169 9156 706
4520 7921 152
5645 6566 55
2490 9161 418
6525 9243 510
5962 8810 829
4837 8492 807
4854 7198 743
2605 7182 475
3594 8679 324
5164 5903 876
5521 7335 551
3356 8567 70
5758 8878 271
3288 4933 260
3644 7306 771
3172 5254 298
4965 9166 575
3653 9352 192
5399 7311 27
2891 3842 217
3481 3549 593
6129 6635 370
6576 9159 677
4429 7039 986
4052 8981 174
3536 4443 154
5849 8935 470
6319 6735 530
5532 7805 433
2571 7867 926
7285 8935 713
6875 7715 946
6014 9678 383
2575 8112 443
4407 7501 633
2850 6642 135
4063 4326 107
6926 9299 642
6716 6926 215
4697 6171 149
5056 7105 672
4631 9784 686
3502 9890 907
2390 5307 311
6307 8746 805
5208 7729 864
2635 4081 432
6216 8095 141
3617 3660 478
6548 7222 173
3264 7984 794
4904 6007 933
2961 8579 312
3962 5313 254
6346 6923 448
4524 8042 69
4687 6717 269
3984 4371 517
2739 5423 696
5487 5633 941
2449 8525 825
4911 5491 413
2397 7739 2
7216 9766 325
7294 9240 826
6034 7351 136
2578 9227 742
6338 7799 102
6881 8603 561
3564 9016 629
3725 7470 510
2763 9591 525
6594 7112 709
2709 9536 970
2488 9547 618
3519 5146 162
6350 8067 112
2601 8838 956
4768 8125 130
6804 6813 817
6534 8396 188
2557 5552 389
2404 3924 56
6663 7569 149
6924 7928 625
4861 8784 578
2623 3595 134
6168 8059 503
6158 9282 259
5249 9452 393
2900 9405 900
4179 6301 901
5671 6187 512
4688 7550 31
7413 9087 838
5107 9247 54
2771 3027 166
6948 9545 915
5236 7244 754
3479 3641 243
4204 9917 362
3744 9897 621
2472 3284 895
7291 8699 245
5814 8986 288
5838 9738 995
4837 7915 525
5414 9352 343
5476 6808 754
6041 9376 889
2864 9088 212
6431 9182 613
6897 9288 480
6967 7242 222
3196 8934 986
2808 4100 396
3258 7821 735
4761 5320 782
7429 8350 393
6364 9966 826
6701 8148 177
6632 8513 993
4276 5248 526
6541 9915 288
7051 9476 660
5806 7708 481
6848 9268 156
6884 9078 147
6796 7298 71
4403 5696 683
5763 9544 225
4011 9774 59
6823 8383 508
5598 5998 114
3853 6327 474
2681 7503 875
5494 6212 663
6055 8987 363
3701 7529 668
5129 8491 980
5302 8047 891
3300 9875 613
5826 6495 758
7345 7547 156
7390 9113 734
3073 8286 771
3416 3801 720
5592 5619 963
3275 6229 632
5104 5902 473
2707 8857 663
3993 9018 379
4504 9645 260
7424 7971 537
3204 4197 145
3745 8796 446
3759 3808 922
5352 8930 80
5256 6742 714
3225 9895 303
3510 9389 824
3477 7738 855
3335 7366 158
3806 5827 887
4385 6204 508
6472 7280 142
3940 4633 17
3883 7955 146
7193 8275 891
2817 4380 272
3424 4832 268
5504 9397 120
2599 6596 442
3071 9529 695
3155 8343 681
2776 4289 487
3892 7579 882
7454 7588 938
4290 5886 617
5205 8215 550
4185 6503 915
6468 8901 373
3574 6097 302
3886 4785 315
3708 8411 595
7415 9949 342
3982 9370 651
4690 5884 794
7414 7471 499
6283 6579 535
3394 5429 501
4777 7961 924
2779 8245 307
6901 6954 510
4816 6513 771
4777 8222 246
4418 5805 428
6546 7638 685
2554 6420 458
4852 6762 694
3765 8531 959
5228 7718 226
4957 7851 965
4410 8584 618
5517 7990 879
2585 6457 780
4952 9346 808
2660 6247 844
7018 9443 528
7521 8432 772
5522 7743 831
5409 6811 617
6149 6800 504
3813 9640 848
4782 5449 907
6613 7415 684
4214 7561 816
5412 6615 305
6038 9554 648
5053 7472 991
3525 8520 221
3690 6010 837
4165 5894 116
5218 5884 364
2586 8994 793
7220 8588 470
4083 5942 344
3726 4602 196
5177 5714 709
6174 6996 693
6347 7144 193
4643 7098 815
3769 8881 841
7511 9020 883
4109 9807 909
6553 7303 445
6256 7348 624
5643 5888 604
4845 6635 580
4703 5451 376
6561 8271 819
3410 5274 35
3126 4599 345
3383 9054 251
2756 8664 248
3491 4404 300
7371 8208 737
4719 8347 375
4763 7696 870
6002 8447 871
7301 7713 719
4644 6882 634
4179 6334 454
3881 8714 645
6423 7310 922
3199 4022 726
3883 5693 230
6363 9203 776
5467 6545 209
6525 6766 291
3163 5302 364
5529 8566 322
5713 5976 629
6283 7911 829
3550 7875 452
2714 8065 110
6830 7082 896
3245 4437 136
2748 9740 81
6273 8268 16
5020 9148 963
6636 7195 445
6971 8161 496
4291 9892 461
4416 6685 942
7537 9224 185
3227 7259 195
5347 6666 354
6048 7041 390
6173 7152 819
3209 5571 215
4184 9702 593
5226 9171 642
5238 9102 815
3230 6084 756
4402 7999 739
3026 9231 840
3112 8106 290
7092 7600 863
5560 8474 823
6108 7379 758
7023 7793 381
4900 6682 367
5573 9993 344
2741 2884 141
3722 7570 560
7292 7432 64
5399 9669 900
5051 6908 850
5057 8960 699
6804 7656 110
2721 7291 749
5501 9532 60
3577 7774 538
3646 4714 645
7530 8657 672
5170 5182 453
6251 9061 238
5820 9766 27
3678 8221 211
6102 6637 310
5997 6468 540
4000 9350 845
6384 6447 867
7135 9800 771
3229 8540 666
2815 3336 290
6312 9229 481
2873 4393 882
4685 5676 353
3346 4832 70
3705 5107 438
5173 9539 188
2741 3387 40
4368 7705 985
6533 9640 515
6693 9453 190
4525 9042 776
4162 9435 822
3035 9496 527
4935 6268 591
5397 5742 473
5873 7263 571
6536 8591 294
7395 8304 533
3121 5570 580
4969 9917 809
4130 5354 322
6933 8533 708
6568 7512 344
2732 4127 442
2952 5650 662
2890 5017 544
6617 7997 636
2884 9505 453
7542 8539 765
6184 7696 590
5341 6855 216
5039 8630 124
5513 7743 547
3807 9539 837
6980 7904 417
6095 6869 722
7331 8634 293
3488 9757 169
6291 7604 39
4627 5620 712
3893 4669 435
5968 9243 278
7365 7935 766
4820 4925 75
5619 8626 497
3859 5444 506
2760 7818 320
6204 8533 935
2988 8213 237
7224 8871 453
7576 8143 94
5518 9119 779
6674 7137 271
6306 7176 208
5835 7306 385
4201 9969 461
4335 9686 333
5191 7595 635
3339 7886 524
5007 9198 412
3714 8384 241
7132 8047 578
5336 8466 193
4817 8062 336
3063 7530 197
5736 7230 838
6257 9866 334
4283 4448 329
6981 9788 640
2965 8595 656
2833 7703 441
6858 8705 77
5624 7243 193
6520 9015 554
6687 7694 587
5413 7780 140
7523 8469 71
4445 5323 346
3348 7386 604
3588 8353 81
3352 8045 230
7527 8399 144
5294 7303 306
5639 8815 633
7175 9719 685
5751 9969 494
5171 8621 224
4781 8843 208
5724 7700 80
6347 9361 66
7610 8033 874
5527 8341 800
7237 8744 718
5374 9720 524
4352 9249 552
7235 9329 352
7056 8468 408
7369 8330 406
4752 7990 26
4832 9827 260
6515 6975 411
7631 8612 918
5976 9164 561
5816 7361 533
5962 6156 387
4443 5696 62
6257 8097 696
3915 8576 65
4149 7293 160
3943 3986 290
4167 5590 182
5457 5772 418
3971 6101 845
7285 8265 65
4669 9870 118
6927 9584 631
5737 8557 153
4898 8941 909
6466 8137 457
6143 6212 876
4846 6332 936
3808 4018 510
3532 5829 44
7173 9592 313
3726 7883 488
4812 6406 823
7637 8131 967
5170 6044 29
6103 9882 416
6100 7534 856
3609 6595 257
3758 7145 29
5089 6464 441
7188 9843 405
3132 4051 807
7493 9479 680
6970 7852 437
5078 5093 775
5690 7075 460
6562 8147 653
7538 9412 643
4093 5834 314
6232 7202 83
4232 7112 444
7628 8391 516
3336 9023 712
3235 7707 367
3956 4889 281
7644 8662 418
7064 9194 178
2899 6126 845
4941 5248 297
4239 8427 101
6565 8907 299
6331 7268 204
5853 8261 655
7182 9459 826
6541 8803 36
4985 5516 313
3555 7871 776
6937 8567 928
5971 8377 729
2999 4369 503
6692 8071 394
6467 6537 455
4038 7660 195
4123 6246 941
7272 8531 483
5788 8735 593
7584 9083 732
4149 5583 256
5244 5386 807
7183 8185 698
4771 8426 716
4458 6953 303
3796 6170 974
6984 8532 442
7179 8042 424
5551 8226 553
5606 7568 246
4326 8002 34
3174 9572 407
2949 8168 367
6452 7860 366
3810 4705 701
7210 8143 871
3767 8058 587
6519 7223 322
5563 6614 464
3089 8040 324
7559 8111 679
6761 7854 808
6571 9833 792
7187 9411 780
3852 4676 519
5233 7220 463
3915 8855 157
7571 9087 894
7020 7393 508
5244 6529 239
7020 8431 524
5042 8587 265
3096 7850 973
3261 8506 993
4793 5650 393
5689 6192 475
4638 7467 563
5809 8770 100
3566 4144 507
6997 7946 690
3891 9059 893
3461 5872 501
3357 6136 922
7764 9411 873
3963 4084 71
2941 9757 217
6789 8631 181
3748 9412 254
6566 6931 404
5278 7856 800
6496 8452 412
6305 6720 271
3637 9656 184
4937 9341 647
6857 7405 87
3122 6092 23
6131 9414 268
5614 8697 978
4011 8970 399
5508 7210 390
3863 7164 836
6907 9023 966
3195 6427 42
2983 9039 390
4397 7627 1
6682 8478 620
6742 6866 369
3667 8983 866
4476 7707 859
3538 3550 854
5003 6344 244
6268 7719 569
4295 4578 34
3241 7278 559
5722 8603 720
4201 5459 589
7415 8604 733
7003 9622 333
3858 8265 994
3043 3394 471
6978 8816 860
2950 8085 628
7109 9667 340
6586 8806 180
7104 7211 850
5363 9146 734
6622 9429 852
6852 9184 177
3802 6222 685
3617 3671 775
5291 7875 188
6171 8297 407
6646 8729 102
5689 6567 666
4766 7734 136
6752 6880 216
5458 8147 525
4752 6859 431
3130 3734 152
5840 8301 897
4895 7662 521
7421 9285 267
4510 5343 408
4874 7152 624
2929 7542 825
5163 6786 380
5598 7198 579
3767 9532 804
3787 8900 737
5687 9391 77
3271 8932 941
5629 9920 541
5526 7719 504
7181 9838 873
2938 4549 123
4713 5833 159
4975 6388 11
7452 8177 234
7454 9881 4
7239 8262 357
6174 6901 419
3006 3634 377
7359 8996 638
4330 5480 6
6708 8577 796
7709 8467 199
3886 8164 727
6443 7026 607
4930 6260 919
3220 5836 166
5598 6217 243
4053 8704 24
4447 6583 423
4734 5615 199
6875 8467 327
4537 8083 632
4024 9621 140
5318 7082 486
6975 7080 769
6217 6492 429
4462 8426 543
7064 7954 403
5789 9831 548
6890 9134 481
4628 8720 427
5371 6087 508
7262 9908 233
7352 8537 262
6519 9110 532
4293 7322 47
4986 7772 514
3195 5231 705
3999 6827 644
6827 6992 320
3077 5726 739
7877 8997 47
7356 9214 796
6114 8594 360
5363 8324 48
3449 3613 428
4303 9197 17
6938 9480 56
6115 9547 274
7398 9894 389
4876 8279 656
5186 9562 48
4923 8603 550
5167 8080 299
4644 9047 782
3734 8329 469
5707 9310 438
7079 9446 935
6964 7898 362
5905 9815 266
6490 8463 480
6747 8903 781
6389 7958 974
3782 8871 642
6971 8426 751
5870 7049 480
6817 9995 580
4544 4948 916
4286 7254 193
7084 8043 701
4508 5067 465
5320 7416 223
7139 7812 372
4357 6611 709
5125 5260 593
4543 5748 774
6742 9634 681
4409 8341 978
6514 8416 423
3906 6253 939
4659 5193 618
7029 9661 115
6879 9437 830
7509 9403 311
7464 8665 857
7060 7584 601
4758 6331 11
3287 3851 878
6748 9113 135
4125 5861 792
6045 6291 818
4666 7195 45
6456 9761 901
3467 9614 359
4202 6159 764
7646 8191 866
3033 3042 145
5546 5749 235
6740 7982 349
4262 5035 735
3559 5715 388
4795 6318 182
4352 6795 635
5023 7907 173
5876 6710 154
7686 9523 170
4705 8693 49
4323 4581 769
7952 9637 363
3162 3279 900
3154 3545 24
3641 8453 352
5946 6912 703
6647 8593 553
3896 4270 212
6208 9602 241
6284 8679 536
7225 7956 810
5662 9117 942
5333 6115 416
3705 8098 25
3811 6856 937
3657 7441 549
6684 8984 761
4697 7471 285
3882 8395 531
6573 7711 717
7785 9498 339
3694 5988 983
7075 9943 647
6466 8279 767
5108 5749 380
6126 8996 371
4496 4501 22
4919 7311 210
3895 9953 735
7434 9127 824
7213 9695 468
5880 9023 492
4708 7101 258
7477 9017 665
5661 6568 738
6222 9276 179
7070 8980 42
5467 6505 232
6328 6410 608
5121 6167 763
7796 8465 935
7187 9293 582
7268 7613 997
6683 7885 947
4745 5013 457
3573 9250 815
5132 7609 216
8062 8264 477
4014 8907 882
6526 7880 609
4125 7491 78
5195 8339 275
4436 8289 238
3168 5781 910
7509 7872 761
4515 4855 819
7257 9843 805
3530 5269 94
5196 9251 543
3093 7351 589
7950 9969 57
7569 7876 412
6122 9416 851
6608 8996 277
3442 8685 60
5575 7441 233
6164 7003 29
5567 6408 490
7537 9557 847
5335 8843 709
7366 7552 540
5653 7120 924
3369 5635 440
4711 9133 142
4642 9535 623
7131 7311 44
8085 9057 867
6856 9813 659
3432 8744 896
6454 8154 515
8017 8469 420
5521 6632 688
6081 8515 649
7405 8263 188
4578 9059 568
7028 9418 548
5242 8072 650
4335 6461 976
5161 8781 674
4827 6618 582
3340 5247 346
3265 6193 316
6378 9280 609
4765 8136 75
6944 8986 341
3264 6086 468
6206 6440 40
7895 8255 436
8098 9905 497
3959 4933 719
4067 7298 864
4041 7013 473
5082 7646 469
6514 7983 290
3594 9098 431
4214 9509 864
7400 9986 634
5838 6342 605
6925 9053 789
5987 9396 79
4074 9873 991
4742 5099 942
8108 8719 325
5789 8564 138
3430 4032 218
6146 7097 836
5554 9688 538
3781 4816 678
3400 9987 879
6453 9600 814
6003 6967 768
3623 5171 735
4459 8328 734
8119 9714 22
6247 7280 24
7664 8343 785
3864 9369 772
7927 8213 25
5975 9000 331
7979 8616 537
4772 9325 11
3643 4723 671
6856 9963 638
5010 6452 84
7841 9110 594
7161 8845 655
7698 8104 778
5071 6422 948
6980 9303 770
4919 9479 735
6735 7961 218
4717 7389 913
5466 7904 113
3949 8508 143
5518 6382 140
4108 4711 674
4073 5259 579
4174 9873 744
5047 5620 847
3296 9919 766
5875 7635 313
3342 3391 608
6172 9602 737
5671 8689 83
8160 8598 369
6731 8513 268
7248 8489 266
6772 8541 488
5073 6733 606
7673 9724 654
8043 8257 817
4146 7409 808
7819 7842 297
7755 7804 626
5804 6820 174
4348 9224 589
6031 7586 175
6739 8911 413
3377 7543 899
6110 7651 105
8042 9688 61
7739 8722 41
8100 8346 605
6420 7692 568
3477 8995 74
7967 9390 262
5826 6654 805
4304 4470 337
4400 7305 602
7983 8589 797
6523 7181 337
7717 9786 588
6727 7950 807
7896 8986 81
7362 8848 196
7805 9431 818
6421 9213 268
3625 6765 813
4356 7731 588
6852 7331 255
5597 6251 762
4095 5159 631
7357 7971 315
7307 7511 816
7566 8779 407
5744 6586 613
7995 9769 23
3508 5073 514
7178 8320 148
5536 5640 879
6495 6659 754
7602 8828 242
7046 9062 679
7429 8985 22
5618 6388 542
6887 7861 665
3703 5245 947
3689 6373 898
7942 9863 206
4007 7598 824
8012 9288 549
4623 7229 716
6996 8836 913
4998 8499 298
4667 5810 303
5152 6163 771
7395 7968 224
3250 5515 281
8128 9810 51
7223 8725 176
6465 9285 560
4586 9691 667
3811 9636 423
3278 3327 200
3423 5305 460
4941 7371 610
5353 6237 614
4429 9273 847
7452 9260 174
4724 9323 391
3553 8607 79
7206 7333 639
7759 8492 17
4027 4778 539
6559 8995 579
6388 8486 677
3519 5651 203
4773 9603 398
5602 9319 216
5711 6237 510
5871 8537 809
4910 9795 659
6508 8625 777
7124 9930 73
7162 8663 198
5752 8442 452
4800 9419 311
6162 9367 646
7137 8598 90
5310 9085 44
4657 8658 684
4746 8981 273
5561 9245 125
5367 6975 14
5541 6833 844
6253 8674 370
6896 9349 256
8215 9944 468
7736 9977 500
6006 8353 879
5843 9990 345
6189 9401 978
5048 9818 415
4213 6265 25
3506 6387 346
4871 7686 957
6434 6855 886
4800 8875 687
6476 8516 757
5150 6503 311
8265 9002 563
3423 5133 320
3616 5141 241
7081 7570 806
7670 8397 735
5625 7587 874
3423 9226 730
3942 8080 262
3716 5062 114
4309 9812 433
7753 9679 556
7724 8456 872
4743 9010 651
4739 9060 371
7501 8209 692
3935 6301 810
6066 6094 446
6154 7248 207
5480 6956 560
4844 7706 4
5612 5666 770
8043 9880 554
5036 6232 981
3348 7089 169
6604 7253 142
7313 9439 246
6109 8436 84
4778 9989 599
7528 7658 125
7540 7904 771
8017 9405 494
5278 5908 562
6742 9578 940
6782 8841 222
6472 9207 563
6532 8648 347
5635 7384 151
7547 9075 705
7904 8697 269
6171 8724 309
6997 7688 257
4826 6495 20
6777 9767 470
4282 6462 961
5119 6123 159
3476 7083 459
6327 9198 670
6423 6715 589
6603 6823 422
6733 8743 432
8339 8675 919
3716 6747 707
3938 5971 999
5721 7388 775
6795 6848 260
4091 8389 242
4301 7969 320
3857 6891 928
6916 9186 313
7679 8271 655
8062 9927 21
7753 8538 960
5052 8285 329
3371 4581 124
7511 8568 861
4259 9621 159
5870 6652 660
8292 9867 220
4383 9648 893
6414 7826 949
3571 9635 342
6808 8423 386
5314 6063 395
7527 8871 543
7091 7530 790
4429 7198 648
6026 8058 574
4864 9896 942
5374 6200 340
5810 8373 543
5911 7523 333
5666 5697 276
6793 9562 784
4880 8355 502
5000 7042 557
7890 8962 208
6993 9838 48
8253 9527 397
7173 8640 830
3664 8436 362
3400 4323 1000
6083 9084 764
7460 8316 615
5574 9518 232
4082 4198 738
3484 6240 346
4676 6821 214
7866 8586 1000
6630 8036 629
4686 7848 992
6434 9304 37
5724 7182 107
7346 8884 641
8244 8496 331
5276 8844 421
5810 7223 54
5899 8285 525
4548 8670 758
8244 8725 398
6688 7136 434
5962 8911 758
4948 9303 56
7286 7824 250
6387 7831 123
3750 8694 529
3696 7784 376
4379 9339 518
4408 6480 707
5002 5359 339
4948 5859 244
4521 9095 135
6438 8822 10
8391 8479 985
5802 9369 674
5853 7011 308
5587 9079 272
3741 9598 617
7948 9286 202
4032 7533 84
5224 7504 187
7814 8630 205
6189 6993 527
7674 7808 907
6213 8502 337
4354 9166 500
7617 8798 816
4760 7085 691
8279 8802 648
5666 5784 444
8112 9375 182
3896 4966 941
6923 6965 536
5085 8147 318
7255 8379 591
4114 9435 774
4645 9621 99
5484 6046 942
7594 7821 172
4672 9109 846
8303 9627 655
5018 7689 138
5919 9742 782
5376 7136 948
4711 8105 619
4952 5741 172
3530 7177 211
7607 9460 359
5203 6812 584
4490 7537 792
7423 9748 361
7152 9924 831
6710 8354 108
7913 8455 720
7299 8392 219
5354 9918 295
4351 6595 799
5769 8714 547
3637 4688 580
7799 9964 897
5484 6297 591
5014 5712 193
4550 7460 645
6224 8396 482
8031 8572 725
3785 4258 612
5509 9553 268
5756 5770 792
3862 6604 124
6679 9622 141
5431 9531 38
3622 4129 471
5525 7195 576
3611 6958 135
4804 4963 799
8068 9072 186
3550 7182 467
6327 7599 854
8255 8802 56
4728 5995 9
8133 9551 504
3786 7840 901
7677 8247 383
5760 9160 705
3840 6394 642
5754 9594 709
7040 9825 903
7641 7885 672
7158 7825 266
4818 7070 263
3602 4621 560
8229 9980 747
3894 6302 368
4381 6315 69
7443 9202 330
7639 9797 228
7985 9977 374
4164 6647 389
6162 9787 710
4364 5056 166
5622 7525 897
8239 9009 291
