10000 10000
2346 5849 336
1999 6640 806
2534 7001 535
2330 8962 790
2691 9462 36
1902 5803 728
2384 8813 920
2283 9821 814
2662 4398 360
1892 2244 248
2765 7748 787
2540 7663 508
2766 3791 376
2394 6060 253
2238 4108 339
2691 7549 258
2071 6498 724
2602 4458 567
2197 5303 991
2237 4454 936
2263 4299 654
2271 2777 949
1967 3207 871
2820 9993 637
1855 6186 502
2679 9171 98
1891 9470 224
2181 4705 944
2391 9733 351
2766 4776 783
1853 6025 575
2834 7113 61
1954 2147 48
1933 7105 68
1935 2165 264
2190 6100 670
2135 4993 365
2337 7522 918
2615 9913 196
2810 5835 208
1996 4878 553
2821 3512 16
2299 5331 105
2726 6095 195
2375 3679 891
2660 7363 531
2798 8175 21
2033 6916 139
2843 9785 99
2596 3987 597
2700 5188 566
1939 9036 13
2103 6303 237
1976 8537 757
2248 6120 561
1940 9708 502
1894 6119 29
2518 3277 13
2858 9013 749
2115 9037 941
1919 8131 370
1931 8630 610
2199 5058 75
2130 4189 458
2869 3652 884
2803 8366 912
1979 2707 914
2685 9001 903
2764 4449 148
1980 4298 548
2647 8960 960
1910 7748 286
2091 2580 895
2635 9762 889
2768 5196 816
2304 6278 918
2753 8366 78
2054 7260 963
2384 6939 415
2077 9600 182
2519 4722 562
1901 8811 770
2652 7929 874
2013 6506 757
2799 4799 527
2043 2954 745
2523 7262 264
1913 8049 111
2217 5243 298
2774 7062 927
2479 5152 936
2083 9062 696
2294 6786 167
2142 8016 423
2237 9854 923
2868 6223 549
2666 6961 916
2734 9090 586
2879 7480 461
2338 5244 39
2212 6256 220
2266 6339 963
2234 6558 553
1972 4981 885
1934 2562 199
2005 4063 959
2602 8084 137
2295 2620 108
2252 8600 888
2670 4797 189
2386 4895 896
2028 2340 217
2310 7383 275
2286 9197 295
2429 6680 384
2698 4076 421
2537 5184 798
2276 9509 483
1930 2460 234
2170 4229 51
2222 6765 510
2664 3839 897
2325 5191 259
2300 9690 115
2180 7519 887
2296 8681 497
2258 8354 845
2883 9818 199
2292 4499 439
2160 5482 83
2915 8848 815
2211 9115 560
2050 5371 278
2458 8131 523
2140 4243 883
2116 3713 557
2827 8649 502
1958 5333 207
2238 4019 779
2001 9744 105
2349 4878 375
2748 3787 834
2303 5560 348
2107 5329 895
2169 5536 65
2345 5546 297
2760 4839 659
2320 8475 301
2428 5089 352
2382 2521 103
2478 7860 899
2657 8346 601
2650 7070 754
2554 7074 320
2735 9123 62
2439 4498 865
2730 4401 579
2576 5392 400
2276 7517 822
2181 8340 692
2217 5226 387
2709 4344 74
2223 2719 664
2922 6119 786
2321 6318 260
2967 4083 375
2325 8111 983
2683 7628 290
2700 3705 854
2369 9339 452
2390 9726 189
2864 9655 791
2237 8553 91
2562 8347 790
2640 4259 781
2390 8890 481
2201 2666 186
2229 7009 260
2187 7026 649
2544 5193 410
2723 7442 293
2945 8726 899
2201 4876 477
2234 7287 132
2930 9312 889
2412 5047 455
2504 9319 696
2971 3397 246
2420 2740 801
2862 5902 885
2158 3619 191
2904 5917 751
2543 9804 992
2971 4594 927
2490 8377 343
2150 5862 851
2590 9478 824
2510 3149 597
2320 9393 459
2036 2825 616
2753 4524 871
2232 9299 411
3002 8360 730
2671 4723 216
2815 8616 360
2443 3880 296
2311 5804 150
2282 8315 461
2300 5275 488
2915 6584 582
2683 7155 802
2335 7245 792
2177 7883 801
2121 6885 601
2705 4860 381
2567 2699 675
2771 6408 291
2178 8566 572
2407 8324 820
2233 6067 482
2869 8293 147
2472 4128 653
2946 4265 750
2181 3545 782
2146 6028 323
2678 8067 420
2922 6884 570
2460 9942 948
2148 6210 151
2649 2881 341
2636 9970 782
2557 4992 695
2632 8999 194
2849 9958 306
2867 9261 300
2485 7694 185
2835 6829 960
2211 9266 69
2526 6035 30
2117 8468 626
2526 9778 493
2417 9245 82
2157 9635 888
2198 9239 710
2692 3021 501
2615 9651 289
2565 6066 804
2582 3499 282
2520 5498 349
2406 5523 824
2794 5451 541
2874 3627 646
2736 3779 142
2643 9815 779
2096 8117 690
2854 6942 551
2264 4416 75
2210 6125 889
2763 6294 235
2088 3714 320
2091 4034 132
3071 7204 157
2544 3854 737
2450 4261 768
2243 8466 909
2745 9196 106
2099 6862 248
2093 4272 294
2890 5098 312
2969 3222 685
2747 9369 684
2701 5009 507
2548 7049 883
2391 4603 51
2376 3773 720
2490 6244 94
2646 9578 109
2352 8709 273
2133 7266 162
2153 5365 180
2760 3432 152
3037 4637 969
2446 4579 276
2364 9546 567
3017 4068 324
2790 6956 883
2471 7397 148
2961 9878 544
2698 7894 959
3080 4322 980
2774 3505 926
2503 3511 631
2916 7778 901
2836 8484 176
2638 7015 870
2490 5091 597
2766 5593 460
2784 9161 412
2614 8183 392
2716 5260 417
2979 7925 171
2773 5170 984
2719 6882 716
2632 3204 601
2821 6040 338
2929 4889 997
2359 3207 673
3024 6968 530
2188 8419 136
2895 7831 356
2561 5780 18
2558 3949 624
2480 9774 494
3032 9189 201
2837 6389 366
2817 6530 960
3019 7641 219
2816 3266 288
2425 4265 64
2445 9668 856
2857 3740 292
2389 8373 649
3091 5078 909
2776 6321 974
2529 8441 17
2883 5740 909
2925 9138 950
2964 4108 246
3028 9756 562
2621 3410 640
3053 8753 897
2489 4656 207
2294 2521 849
2722 9553 244
2996 3167 343
2821 8198 483
3012 6511 662
2162 7709 551
2530 6880 384
2537 6738 296
2608 3008 996
2885 3297 147
2454 4309 78
2374 8552 281
2203 5111 956
3005 5329 821
2176 6278 835
2255 9154 568
2635 8902 956
2612 3278 413
2799 5117 498
2976 8594 151
2402 5078 372
3033 7015 420
2865 7311 622
2940 2995 641
2709 4579 90
2313 8906 918
2929 7921 370
3096 9079 8
2997 5512 175
2546 9346 766
3090 6906 635
2781 9739 336
2900 8330 462
2652 6202 357
3007 8628 854
2534 8169 614
2248 8406 892
3178 8934 719
2414 4804 93
3063 3439 363
2561 4918 322
2209 5136 47
2229 8375 523
2668 2804 705
3080 5546 62
3132 9667 483
2273 3243 481
2683 7247 67
2462 4037 948
2601 5841 678
2266 9668 703
2344 7570 99
2761 7523 581
2512 2727 826
2725 4378 770
2294 5764 206
3068 4358 51
2456 7285 323
2735 5270 84
2732 5397 158
2525 2632 660
2329 7510 226
2805 8593 543
2680 2992 71
3078 6389 520
2532 7772 741
2751 8962 997
3100 3236 531
2930 9489 413
3178 7621 736
2725 7111 213
2949 5114 165
2228 8498 640
2605 3974 863
2914 7194 539
3049 8571 81
2306 5630 971
2768 9005 43
2632 3922 9
2819 9987 874
2441 4610 609
3220 4015 622
2658 8581 11
2674 3790 709
2880 8392 892
2861 9702 979
2360 4975 879
2600 5703 291
3189 5222 240
2308 4695 458
3191 4252 806
3162 9966 591
2696 7762 40
2395 8446 45
2437 7568 678
2989 6388 810
2783 4322 180
2305 5097 138
2502 8917 566
2740 7307 525
2339 7907 805
2811 4998 266
2892 4531 778
2946 6409 978
2362 3237 82
2487 5121 626
2855 3158 44
3201 4012 657
3074 9856 155
2941 5587 604
2695 5245 171
2610 8430 170
2978 7794 222
2641 4533 338
2990 5475 929
2736 8629 887
3160 6665 838
2392 4950 14
3156 5097 703
2410 9475 146
2877 3006 502
2572 2765 578
3071 6722 315
3187 8419 48
2433 8412 879
2656 4082 780
2312 5849 264
2593 9984 160
2622 3085 308
2954 5221 274
2793 7396 934
3235 8702 740
2848 6576 661
2982 7321 827
2337 6548 567
2382 2672 610
2706 8945 286
2917 5945 637
2965 5576 319
3026 5447 192
3141 8332 153
2402 4212 78
2868 5287 784
2911 9768 197
2620 2776 653
2376 3003 432
2363 4719 69
2480 5998 105
2861 8636 849
2401 7006 60
2600 6370 178
3072 4490 113
2829 4383 90
2325 6263 423
2834 9515 863
2521 8915 289
2774 6648 480
2341 8027 50
2841 3271 512
2329 7064 819
2488 9732 950
2837 7624 484
2339 5674 866
2919 6335 403
2634 5631 978
2897 8033 805
3164 3254 847
2862 9703 387
2629 9466 767
2501 7529 952
2925 6180 485
3056 6689 520
2716 6434 485
2488 5428 164
2701 4903 105
2336 4130 960
3185 6973 512
2675 5291 183
2644 9340 724
2663 7233 336
2544 6108 78
3244 6015 479
3245 5802 3
2730 4992 739
2431 6105 109
2535 6053 327
2967 7540 683
3204 7828 6
3287 8857 699
3109 3776 273
2696 4800 545
2587 6398 466
2962 5713 222
3208 6286 678
3290 4048 237
2535 3090 876
3236 4286 750
2896 3768 707
2771 8130 484
2829 4695 199
2609 3959 452
2725 7951 79
3269 8380 303
2644 8912 256
2372 3900 805
2487 8827 54
2413 7994 962
3314 8009 393
2897 5098 880
2838 7166 498
2829 3403 879
2740 6641 156
2547 5511 454
3172 3755 479
3017 4763 970
2892 7118 35
3004 6998 999
3342 4280 898
2430 5496 736
3224 8865 212
3205 7659 950
2385 6134 142
2368 7670 310
2429 5018 323
3145 9036 209
3117 6514 854
2597 7484 837
2778 5121 906
3273 4343 121
2512 6504 315
2982 5296 688
2598 4961 691
2796 5913 107
2797 7581 885
2603 5005 986
3239 8058 214
3197 9057 623
3189 9133 877
2532 3666 18
2771 8261 979
3098 9504 203
3283 5055 624
2770 8062 397
2398 3176 975
2687 5954 189
3299 8273 7
3119 5719 169
3144 6890 320
3358 4452 61
2477 5032 776
3068 7424 28
3325 3577 413
2622 3366 777
2610 9055 429
2703 6604 340
3033 7680 422
3349 3738 529
2878 7978 496
3029 8189 581
2408 8904 608
2509 9113 891
3236 8986 119
2517 7048 333
2774 4565 991
2428 3803 627
2408 9330 929
2928 6725 407
2454 4648 387
3149 7161 745
3162 9853 851
2588 4828 683
2438 3256 796
2666 3456 164
3307 9068 537
3075 3313 889
3272 5245 408
3161 7517 453
2823 6571 543
2661 9241 293
2698 8565 469
3315 4868 845
2891 4328 448
3357 3697 691
2646 8396 350
3266 5617 556
2877 5854 650
2818 6741 53
2687 9337 645
2962 5219 921
2623 9516 813
3381 3664 280
2637 3052 565
2927 3095 785
3013 8986 624
2614 7254 426
3103 8178 167
2481 9956 425
2619 5946 956
3208 6091 500
2692 5216 448
2468 9918 651
3064 5967 495
2856 4200 72
2743 6783 601
2673 6397 619
3304 4646 661
2843 4034 192
2679 8132 960
2919 5244 562
2804 5600 587
2610 7913 559
2580 8684 970
2829 9670 619
3347 7166 198
2648 8100 406
2925 3116 800
2627 3793 381
2848 3752 202
2492 7349 554
3092 4665 63
2543 5954 541
3089 9664 268
2989 5241 159
3384 7155 350
3202 5855 818
2620 3889 338
3009 4222 78
3410 7815 110
3002 7701 92
2554 4687 173
3018 3180 150
3421 7800 675
2733 6455 945
3015 7003 680
3267 6828 184
3068 5478 724
3274 8669 16
2632 7197 548
2723 6391 982
2662 3548 527
2859 5815 826
3471 7128 85
2623 5458 976
3042 7082 118
2619 6631 708
2897 4985 855
3345 4916 360
3130 8735 602
3344 8072 134
3020 4840 863
3435 6424 850
2726 8273 988
2814 8541 544
2929 3863 676
3339 3376 437
3429 6211 293
3054 5192 285
3402 4213 491
2766 7903 19
2677 3195 313
2921 7809 545
3044 6799 216
2992 7545 1
3376 4280 844
3087 3615 127
2915 6339 34
2802 2917 936
2895 9572 202
2996 6734 729
3401 8584 148
2588 4601 688
2989 3276 527
3239 6152 397
3476 6710 329
2608 3680 736
2767 7273 29
3363 9774 766
3251 6302 251
2775 7303 493
3142 4425 920
2526 5357 396
2575 5959 120
3519 6669 433
2679 2717 524
2840 7867 126
3195 8452 970
3381 8638 53
3247 9488 659
3049 5114 279
3404 4966 635
2840 4650 38
3422 4575 32
3044 8195 186
2543 3576 851
3439 4734 870
3014 7328 722
3325 4934 440
3015 5440 310
3471 6952 183
3530 4294 490
3080 3551 730
2550 9459 591
2767 6985 599
3104 9373 853
3224 7124 329
3220 6028 115
3341 3967 591
3431 4046 873
2925 9000 861
3078 9040 399
2861 5351 757
3278 3677 980
3084 4423 538
2921 3961 567
2944 9479 240
3168 4603 32
2614 9984 266
2782 4259 992
2740 5181 870
3008 6141 178
2810 9458 254
3101 6489 783
3474 8864 149
3437 6717 888
2998 5809 498
2763 6867 906
2856 7883 128
3416 8400 307
2918 3058 106
3293 6212 353
3528 5587 243
3513 9075 152
3254 5838 23
2975 3786 806
3232 4814 1
2760 9398 288
3527 7345 487
3326 4714 834
3093 7637 555
3500 3944 862
3129 3634 801
2935 8578 481
3346 6263 880
3540 6425 887
3234 8795 70
2815 5820 18
3246 6127 116
2933 5020 629
2748 7723 899
3221 4868 445
2799 5911 148
2729 3198 910
3254 7378 864
2929 3373 864
2627 3907 443
3129 9856 452
2984 4632 796
3478 6321 953
3106 5707 582
2919 7440 140
3287 6564 627
2869 5388 286
3251 4969 620
3465 4584 650
2910 3705 533
3241 7170 270
2994 7528 148
2764 3669 5
3353 6856 323
3571 4503 359
2687 8644 624
3599 4891 622
2659 9926 833
2980 8331 136
3165 8824 770
3212 7343 155
3054 8217 661
2996 4353 755
3436 4614 714
3477 5180 140
2802 9611 126
3267 8068 522
3358 7670 887
2734 4523 435
3082 9070 381
3078 4921 817
2959 3809 545
3462 9117 360
3112 3568 567
2766 7454 99
2743 7062 742
3430 4485 827
2740 9266 287
3024 4505 742
3141 8741 545
2745 5669 227
3118 7161 59
2997 6381 540
3536 6887 675
3181 6415 137
3540 7905 933
3039 4508 38
3014 9934 779
2863 3889 283
2950 3367 390
3471 9400 221
2725 7683 578
2794 9902 473
3112 3152 12
3141 3595 262
3088 8064 9
3134 9460 378
2920 5690 948
2885 3842 251
3488 3533 75
3184 6641 503
3425 3513 647
3244 7299 460
3121 9666 301
2890 3188 737
2685 5931 217
2968 8355 834
3183 8974 415
3436 8777 246
2818 7485 125
2835 8098 891
3592 5221 475
3570 6300 287
3124 3415 868
3503 7174 242
3245 5372 547
3248 7104 65
3259 7060 187
2999 9286 691
2687 4722 210
2977 4674 133
3045 5548 385
3263 4860 191
3479 8418 374
3507 6849 946
3188 3233 520
3604 6103 456
3237 3495 779
3055 6516 789
2935 7988 440
2765 4213 158
2719 5671 741
3563 4604 892
3585 8724 69
3542 7747 574
2717 8766 495
2782 9454 399
2745 6944 768
3125 4914 368
3339 8821 446
3595 8276 828
3060 9458 54
3657 6840 948
3343 9281 150
3219 9844 175
2820 3011 263
3366 8703 666
2783 9735 95
3007 3988 89
3658 3840 986
2801 8245 347
2735 6902 656
3475 9935 299
3660 7948 168
3383 3608 286
2879 7104 300
2949 6359 731
2864 8236 32
3178 8463 335
3258 5566 428
3706 5534 455
3303 5583 572
2728 3313 521
3205 8830 545
2982 9143 711
2909 9047 298
3009 5974 448
3076 4038 910
3456 9005 803
3282 8276 792
3548 4772 728
2799 3816 736
3396 6656 573
3001 7132 833
3255 5144 371
3029 4666 9
3088 5383 360
3447 5085 443
2887 5404 350
3007 8714 171
2814 4818 241
3400 7207 260
3088 6197 882
3051 7176 405
3183 9323 702
3211 8011 408
3302 5261 120
3338 4150 624
3173 6353 246
3269 7330 322
2815 3138 983
2857 6889 683
3274 5750 346
2778 7515 787
3207 6811 608
3468 6305 166
3099 4452 111
3091 5895 890
2794 4776 412
2939 7484 479
3433 4707 939
3450 9688 463
3707 6800 843
3575 6509 298
3324 6889 13
3477 4539 710
3036 8179 46
3650 7690 436
3735 8919 618
3444 5827 646
3750 8122 689
3377 5679 636
3339 9341 802
3688 8646 364
3029 6844 430
3509 5952 54
2948 4862 939
3552 3983 261
3618 4540 290
3573 6868 272
2939 7909 232
3136 6119 154
3271 7146 71
2868 6321 680
3012 4610 769
3452 6314 943
3257 6131 73
3771 7608 267
3682 5658 64
3029 5051 225
3698 9383 582
3011 6221 73
3661 6014 513
3649 5368 743
3439 4124 412
3295 7876 237
3581 5586 223
2921 6558 120
3199 5465 714
3089 4840 624
3268 8799 847
3718 3857 70
3399 5742 280
3586 7417 279
3490 8217 782
3426 8450 569
3130 9510 695
3777 8587 450
2847 6766 742
3184 4021 212
2936 9321 483
3561 3849 83
3119 3152 868
3101 7421 908
3596 8150 884
2832 2900 210
3184 7134 534
3421 5596 928
3232 6969 657
3514 5952 786
2861 5682 538
3184 5983 199
3705 4663 489
3647 6598 625
2869 5741 645
3721 7920 15
3002 7779 973
3203 8289 741
3451 7104 790
3149 8451 186
2940 4372 903
3294 8384 789
3131 8213 967
3402 7992 14
2892 9502 912
3290 3309 442
2922 5766 173
3116 6535 150
2844 7238 472
3498 7283 936
3809 7290 402
3257 8080 703
3242 3325 627
3777 7355 687
3801 4024 144
3801 4488 585
3797 6213 866
3159 3703 874
3494 4805 888
2922 7384 859
3139 8570 278
3541 4895 32
3845 8769 969
3290 8487 280
3701 9682 590
3477 8865 895
3165 4785 209
3647 7957 210
3300 9319 285
3455 6533 576
3082 5965 620
3644 7942 615
2959 7914 406
3328 4832 255
3324 6752 880
3006 7600 543
3183 8856 335
3297 9141 132
3276 4489 730
3480 6054 954
3572 3858 91
2874 4729 542
3453 8482 10
3415 5816 824
3698 4485 319
2907 6863 990
3410 3689 422
3454 3973 184
3059 3505 798
3225 9223 502
3675 5294 507
3052 4591 442
3048 8789 338
3363 7951 164
3731 4578 551
3705 5390 87
2911 4076 666
3659 7419 202
3093 5381 550
3659 6764 348
2954 7626 873
3554 4343 42
3597 3642 524
3830 3851 725
3775 7255 899
3544 4181 926
3630 5216 52
3058 7768 260
3260 6179 384
3293 5051 802
3475 8122 467
3510 3819 175
3403 6155 466
3737 4534 349
3408 3869 352
3243 4881 441
2980 9375 604
3451 8982 968
3292 5690 716
3333 9440 293
2924 4065 256
3214 7514 759
3729 6937 595
3284 3659 102
3715 4195 794
3869 5106 871
2922 6484 769
3605 6570 507
3339 3853 934
3684 3748 302
3412 4987 960
2941 4969 779
3288 3973 152
3162 7123 955
3500 9006 264
3539 8628 624
3282 8670 314
3112 4908 737
3250 9419 856
3004 3907 350
3825 8668 372
3290 3511 93
3011 9555 334
3491 6668 264
3917 8063 233
3796 4628 591
3468 3867 130
3363 8133 455
3378 9237 884
3899 6753 133
3706 7472 494
3814 5573 928
3233 5884 488
3430 9688 825
3778 6201 688
3785 4680 222
3055 3356 2
2949 5456 444
3508 8402 759
3803 3897 527
3306 8564 754
3511 5814 47
3087 7481 536
3755 6138 724
3108 8475 567
3724 5239 678
3573 9857 682
3363 7930 244
3931 7820 453
3657 9472 163
3914 7424 77
3655 9723 214
3890 4082 370
3051 6052 878
3404 4536 650
3228 9645 621
3092 3715 29
3177 8628 357
3615 3942 57
3497 4404 366
3137 4726 62
3655 5621 344
3926 5985 787
3243 6666 229
3447 7245 494
3375 8942 622
3220 4887 186
3743 6325 836
3300 7071 366
3100 6818 536
3056 4676 222
3526 6173 531
3721 6223 155
3834 5882 631
3964 8682 385
3323 5019 983
3332 8367 752
3312 5960 76
3969 7389 551
3334 7817 629
3108 6949 176
3894 6736 270
3094 6398 123
3638 9076 457
3967 7313 797
3525 3969 497
3928 8488 825
3304 9120 808
3866 8528 508
3615 5612 628
3082 3441 885
3435 9667 990
3010 6925 989
3467 5970 316
3079 9588 848
3672 4066 134
3650 9246 796
3962 6152 18
3025 6639 637
3163 4618 73
3203 5457 509
3871 5365 872
3066 7716 338
3883 7098 415
3821 8490 85
3216 7964 83
3759 5245 392
3798 6603 411
3662 6073 919
3685 7303 114
3567 9401 328
3428 7643 384
3173 4967 256
3260 7208 66
3686 4200 621
3076 6021 718
4018 5975 501
3093 3936 499
3963 8972 167
3202 4796 68
3078 6358 477
3377 4092 631
3185 6523 222
3216 8712 886
3585 3788 292
3720 8750 286
3643 6827 706
3296 9778 995
3692 6891 170
3850 7940 572
3574 8096 921
3763 4752 76
3631 6606 262
3882 5818 167
3389 3795 206
3313 7070 815
3209 4467 428
3470 6403 84
3584 5732 249
3548 4819 785
3678 4826 861
3228 4661 804
3903 4300 645
3911 7389 993
3141 7945 615
3608 9388 781
3718 7687 558
3113 8391 448
3565 5570 949
4011 4494 932
3978 8026 111
3869 7334 316
3328 8591 177
3567 3696 618
3066 8374 525
3084 5285 189
3306 6060 599
3991 6298 108
3454 9834 414
3353 6050 686
3499 6901 497
3782 5091 117
3276 8341 623
3574 9962 980
3516 6423 1
3802 8966 243
3702 6004 521
3383 6500 262
3621 6149 900
3306 5637 683
3292 3564 748
3209 8571 955
3237 5740 810
3580 6748 254
3099 6225 335
3939 7473 963
3303 9572 271
3207 4806 168
3357 8773 398
3966 4939 964
3340 5017 95
4047 9036 604
3603 4544 103
3275 6633 472
3273 5610 328
3899 7514 899
3876 6153 21
3448 7960 292
3893 4853 523
3598 7250 127
3555 9353 85
3546 9436 950
3932 4972 486
3625 9712 668
3478 6123 826
3585 5230 960
4025 4608 314
3780 8634 463
3454 9202 964
3647 6369 773
3589 6119 220
3846 6401 405
3198 5362 281
3504 8514 657
3913 6426 491
3792 6354 413
3351 4746 88
3807 4549 788
3284 4166 680
3755 5199 513
3749 7449 251
3868 4920 339
3424 9712 732
3282 7661 533
3977 4497 565
3339 9280 802
3878 6483 846
3376 9546 366
3188 5775 5
3813 6494 636
3754 9286 737
3468 8240 394
4105 6295 907
3146 9471 762
3467 7505 330
3796 9975 436
3968 9015 687
3552 7127 101
3224 6852 140
3387 9887 766
3229 7630 105
3584 9804 80
3189 9631 447
3484 8378 782
3863 7862 798
3774 3938 632
3601 9046 50
3581 7053 490
3406 6095 740
3597 7084 183
4144 6099 629
3326 3996 30
3245 3606 726
3908 6793 447
3478 4372 430
3808 9926 239
3820 5410 675
3266 9217 935
3751 4776 386
3337 6543 382
3413 3450 912
3903 4654 7
3850 5591 116
3580 8617 442
3404 6313 98
3362 5329 764
4117 9805 227
3856 8605 823
3643 4680 355
3920 7355 610
3639 9256 707
3189 4067 749
3719 6859 168
3279 9675 410
3563 4434 962
3998 6258 267
3509 5774 958
3963 5637 788
3738 9731 893
3800 8061 364
3247 8898 385
3428 3966 934
3519 5502 42
3969 7523 786
3886 7819 611
3892 4776 298
3348 3434 86
3918 6423 649
3715 9369 624
3686 8067 694
3363 9086 295
4002 5972 986
3994 7075 126
4087 6373 830
3346 5843 540
3367 3928 56
3349 3360 789
3598 5204 319
3508 5686 170
3853 9317 698
3442 9803 511
4042 9648 667
3379 9907 563
4001 4219 718
3664 7827 892
4113 6691 48
3523 8402 803
3583 5307 115
3729 8709 123
3226 7074 719
3995 9801 562
3809 6325 93
3917 7984 245
4011 8922 708
3230 3754 970
3630 8839 289
3570 9272 20
3916 5979 895
3699 3848 914
3504 6131 54
3831 4352 654
3854 9560 714
3388 6613 514
3588 6866 884
3702 8471 653
4182 4441 9
3257 7221 63
3379 6792 898
3655 3960 186
3397 6511 151
3261 5304 786
4195 4958 954
3690 7004 321
3982 4619 802
4167 4329 113
3410 8512 498
3623 6630 652
3476 9101 81
3348 6131 603
4114 4325 636
4145 7882 954
3582 4586 766
3672 5833 518
3475 9980 805
4143 7667 982
4046 7911 723
3249 9064 964
4165 9411 76
4143 4645 305
4019 5313 565
3431 5500 908
3994 5305 692
3342 4456 926
3995 6637 827
3969 7439 982
3448 7782 987
4039 5273 260
4127 9689 509
4218 9146 633
3741 6355 169
3866 5741 914
3978 8305 358
4043 8217 454
3874 3954 524
4221 4604 719
3725 8125 505
4210 9047 729
3769 9082 44
3292 3768 528
4243 9821 489
3850 9473 208
4021 9600 992
3451 9389 957
3572 4995 916
3970 8821 378
3546 9311 676
3751 5192 181
3646 3708 207
4153 8304 535
4168 4592 117
3815 4089 869
3983 5719 402
3415 6620 55
4205 5922 753
3800 7383 26
4270 8932 855
3458 6560 579
3503 3988 456
4276 5351 347
3444 6880 236
3491 4644 940
3675 7328 76
3770 8052 352
3856 6380 222
3898 6077 209
3855 7020 383
3542 7438 953
4257 8207 943
4151 5900 452
4252 5469 656
4240 5658 394
3696 7980 874
4020 9193 439
4098 7856 45
4231 7256 959
4116 5801 560
3378 7247 522
3847 5949 377
3542 9195 685
4044 4615 979
4244 8042 376
3328 4302 448
4055 8568 246
3857 7966 175
3362 4212 340
4088 5341 414
3374 7941 309
3394 8019 545
3367 5093 635
3635 5297 571
3706 7461 942
4080 4681 687
3551 5635 585
3895 6206 635
4029 5252 762
3559 8343 822
4047 8683 254
4095 4395 657
4015 9245 975
3664 7467 363
3997 5522 476
3660 4613 59
3698 8846 633
3536 9256 692
4266 5001 928
3875 6166 652
3822 9486 422
4183 9673 463
4204 5907 801
4122 7400 822
3673 9966 154
3795 7392 874
4211 4234 79
3665 9733 366
3351 3570 908
4024 4662 748
3459 3905 597
3715 6872 817
3928 4204 602
3445 5026 938
4289 4812 746
3848 6058 969
3882 6671 293
3678 6330 303
3755 4794 336
4228 9889 451
4276 7736 173
4327 6560 755
3799 7053 854
4085 4942 795
3524 3675 646
3432 6135 530
3845 4325 858
4131 8082 613
3848 4372 488
3930 4900 410
4271 8252 382
4008 4094 177
4044 8898 258
4249 9194 424
4056 6602 849
3799 8124 334
3992 8135 456
3802 9044 943
3904 5575 510
4012 9391 418
4103 7312 413
3997 4231 443
4064 6428 326
3885 7897 14
3911 5920 796
4083 7058 419
4253 7893 850
3601 7748 734
4157 5998 373
4326 8327 102
3983 8123 77
3401 3933 765
4200 7154 625
3880 8594 158
3817 9537 214
3529 5397 88
4089 5103 660
3982 7205 787
3683 9543 731
4325 6277 330
3477 9862 698
3398 6313 512
3731 9770 358
3859 8528 787
4311 6483 280
4129 4769 979
3742 9400 923
3773 8195 214
3653 8625 146
3618 4343 230
4307 9144 585
4097 9233 921
4316 5917 735
3946 5029 1000
3553 3840 730
3668 7768 72
3997 6678 444
3765 5336 47
3544 8438 614
4110 4797 517
3757 3963 562
4086 7983 472
3759 6556 363
3648 8045 860
3542 6093 120
3927 6129 707
4238 9128 414
3880 4034 898
4092 5605 947
3869 9954 643
4144 8640 314
3647 9275 9
3735 8932 241
3447 9951 365
3893 7116 225
4339 4807 44
3514 4623 503
4112 6333 526
4154 5310 324
4243 5293 44
4297 9989 619
3867 5520 280
4351 8430 301
4305 7886 766
3622 5942 676
4151 5263 112
3798 8355 794
3856 4636 516
4327 8854 678
3696 6541 893
3715 7309 326
4024 7188 593
3998 6326 461
3980 9595 998
4203 4652 710
4142 9671 420
3657 3719 836
4216 8071 721
4277 8363 326
3567 5369 597
3828 7902 528
3837 7610 80
4112 8277 966
4019 9975 73
4225 9916 118
3549 3957 325
3901 8752 90
4364 4947 267
3620 6958 381
3743 5055 108
3896 6396 842
3942 6099 499
4312 5382 413
3627 7640 180
4402 5177 623
3526 7526 64
4359 9697 967
3963 7923 477
3755 7319 757
4267 9198 190
4456 4929 667
4242 5555 865
3556 3960 377
3653 9646 663
3715 6414 720
4201 5036 961
3804 9852 454
3731 7979 737
4452 8255 883
4440 6676 865
3512 8781 633
3691 9520 65
3711 3857 241
3582 8129 830
4216 7123 552
4030 5741 876
3818 4451 478
4021 7437 449
4190 5548 758
4187 5755 786
3941 7951 992
4235 4561 569
4196 8479 16
3725 9759 745
3630 7618 286
3550 9640 967
4190 9856 497
4494 5678 196
4251 5718 890
3744 7330 689
3823 4070 430
4414 4855 482
3990 8846 710
3629 9313 194
4213 7089 246
3625 6782 288
3589 8824 281
3779 6213 30
3799 3920 623
3619 7041 942
4196 4967 851
3910 4789 687
3615 7514 162
4241 6293 867
3882 4243 983
3619 7013 62
3641 6850 683
3630 8034 322
4467 4761 429
3851 4643 463
4124 7498 859
4438 6023 310
4181 8463 386
3757 5076 750
3690 6533 202
4169 4677 324
3892 4604 785
3903 8288 730
3545 9398 58
4217 4282 10
4510 8833 276
4097 5466 283
4534 7168 514
4009 7753 28
3646 8116 668
4148 7348 31
3633 4179 755
3884 9775 120
3816 8480 804
4070 5324 133
4104 7825 695
3601 8186 45
3955 5804 517
3971 8733 977
4021 5533 587
4524 5934 32
3876 7912 375
3904 6486 2
3715 5186 529
4256 5206 90
3557 7951 498
3868 3888 907
3806 4898 684
4379 6638 157
4112 6546 132
3577 8252 810
